snapshot_time_utc,game_name,stream_id,user_id,user_login,user_name,title,viewer_count,started_at,language,thumbnail_url,is_mature
2026-05-01_181607,Counter-Strike,316608719586,185055080,sapuetelverdee,SapuetElVerdee,"[🔴FACEIT LVL 10🔴] ⭐NUEVA FAKA, NUEVO MES, NUEVO !SORTEO SUBS MAYO⭐ | 💜!SKINCLUB 7% BONUS💜 | ❗RULETA | --> @SapuetElVerdee",134,2026-05-01T16:49:07Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_sapuetelverdee-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,317787285110,736982919,fasconcelos_,fasconcelos_,O MIO MES DO ANO TA ON. FARM 5X❗CSGONET❗PIRATESWAP❗NESHA❗OC❗SKIN❗LOJA ❗WPP,133,2026-05-01T15:34:16Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_fasconcelos_-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317210488934,77050453,niku,Niku,3k ELO FACEIT | 💵 ПЕЧЕЛИ ПАРИ ОТ !clipper | 🎰!ggbet | 🎁niku.gg | !Zowie | 🎁!giveaway | 🔥!hellcase | !Ozone & !Ardes ͏,131,2026-05-01T14:48:27Z,bg,https://static-cdn.jtvnw.net/previews-ttv/live_user_niku-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,315994696532,840444677,karmaflexxx,karmaflexxx,[RU] fnatic vs Lavked | ESL Challenger League Season 51 Europe Cup 4,46,2026-05-01T16:41:25Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_karmaflexxx-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319166048347,51065352,faide,Faide,RANKED W/ @SANG // FIXED SCHEDULE ✅ DILLON ✅ DYLAN ✅TRASH POV ✅,2661,2026-05-01T15:04:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_faide-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315958749782,128856353,mande,Mande,😱 MAKE MONEY WATCHING ME WITH !Clipster - !Factor !manga 🧡 🟢 !giveaway !socials 🟢,2162,2026-05-01T09:52:23Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_mande-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315825772785,165572706,dmf_kyochan,恭一郎,2か月遅れの生誕グッツお披露目,1183,2026-05-01T09:51:23Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_dmf_kyochan-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318996596313,269140208,tttcheekyttt,tttcheekyttt,mojhon Storm試してみる すぐRainbow3に戻すかも プレデターランク,776,2026-05-01T10:36:22Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_tttcheekyttt-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315826829681,140819284,erycyoo,李帷,5/1 瘋狗娛樂  YT會員/圖其自主訂閱++ !每周日抽獎 !GearUP,505,2026-05-01T13:15:18Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_erycyoo-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316650337123,124403155,juliettearz,JulietteArz,Mardi nouvelle saisooon ☀️ | 🥛!holy 🌐!surfshark,387,2026-05-01T14:31:55Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_juliettearz-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316632002148,542563106,izhidan,izhidan,RANKED,322,2026-05-01T12:49:37Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_izhidan-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,318385799644,191900165,gamin4hope,Gamin4Hope,Apex Legends Ranked 🤝🏻 | !schedule | !charity,307,2026-05-01T13:30:51Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gamin4hope-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315827413233,876185324,nishimura_honoka,西村ほのか,おなか壊しのえぺ,293,2026-05-01T15:03:34Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_nishimura_honoka-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317143457509,1096133241,vunlucky,vUnlucky,NO DILLY DALLY. 12H PRED GRIND STREAM NOW  | !Socials,283,2026-05-01T11:30:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_vunlucky-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317023943512,90020006,tsm_viss,TSM_Viss,🔴 (LIVE) - Becoming a Conduit Main in Apex Ranked,278,2026-05-01T15:05:02Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tsm_viss-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317616302551,224037760,gent,gent,"Long stream, new month, joined Godlike!! // @gentnmn on socials",233,2026-05-01T16:31:33Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gent-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317144952293,129290251,ojrein,ojrein,ранкедурында !funpay !ковры,207,2026-05-01T14:03:38Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_ojrein-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316991141479,54185820,matafe_,MaTaFe_,SCRIMS NOW,203,2026-05-01T11:54:02Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_matafe_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315888639859,702014815,vipjapan0619,おおともりょう,【16日目】現在ダイヤ4：APEXマスターチャレンジ,175,2026-05-01T13:46:19Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_vipjapan0619-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318999141209,554712890,sang,Sang,Rotund and ready to rumble gaming with Dylan (rFaide),174,2026-05-01T17:33:40Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sang-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317141704037,265924246,berbatow,Berbatow,12h Stream happy Feiertag👀🐸| !Holy🥤!Nyfter🖱️!prepmymeal🍔!creatorcode,173,2026-05-01T08:02:10Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_berbatow-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,318997332185,132712999,leamonhead,Leamonhead,#1 BEST PLAYER WHO NEVER MAKES ANY MISTAKES EVER / !song !dih,171,2026-05-01T13:29:21Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_leamonhead-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,319058946650,149023094,ohnocturnal,ohNocturnal,Water your plants,159,2026-05-01T15:33:32Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ohnocturnal-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318999213145,233168345,neazul_,Neazul_,Un rato porque toca Ir al Cine !REDES @Neazul_,158,2026-05-01T17:42:08Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_neazul_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316631576164,417055625,gonzales,Gonzales,Je ne sais plus a combien d'heure on en est la | !tiktok !discord !twitter,147,2026-05-01T11:56:29Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gonzales-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315834308722,885777700,kumone_04,雲音りな,【顔出し】ｿﾛﾗﾝ💎4~ 新シーズンコンジットOTP対よろです,146,2026-05-01T13:10:19Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_kumone_04-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317210104550,472688563,missxgrey22,missxgrey22,(っ◔◡◔)っ ❤️ Einen schönen 1st Mai ❤️,143,2026-05-01T14:12:29Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_missxgrey22-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315887959155,699881220,jasonasasasaa,加飯十塊錢,5/1 射,141,2026-05-01T11:56:38Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_jasonasasasaa-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,316607720418,91917262,zuniuk,ZuniUK,BACK FROM LAN -> RANKED !mouse !mousepad !sens,120,2026-05-01T15:04:37Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_zuniuk-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317616774871,598635299,xokaiz,xoKaiz,#1 Pred !BOOST,120,2026-05-01T17:47:19Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_xokaiz-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316608461026,134849912,k4shera_,k4shera_,salam aleikum,117,2026-05-01T16:21:43Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_k4shera_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315993050068,684900656,akkuger,akkuGER,RANK PRED GRIND AND 10k FOLLOW GRIND !all,114,2026-05-01T13:08:11Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_akkuger-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315592396906,95837807,mayberuu,琉花花_,【琉花花】5/1 |  🫠... @laoshu829 @jj551171521  |  委託排單6月 |   !周邊  !DC !貓咪 !點歌,113,2026-05-01T11:58:07Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_mayberuu-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315826438257,145344849,kikinene,ききねー,【参加〇】APEX チーデスやろうず【初見さんは×ごめんね】,113,2026-05-01T12:13:51Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_kikinene-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315960675926,719117998,hugowolfy,HUGOwolfy,RADIOACTIVELAMP,109,2026-05-01T14:45:39Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_hugowolfy-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315932725077,570012116,ru_top,ru_Top,"{Drops +} Лобба пушка, рейтинг 🟢Без задержки🟢 Общаемся 🟢} !аукцион !sr !тг !экг !youtube !без задержки",104,2026-05-01T15:04:57Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_ru_top-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319059470554,219064300,wethepeople1,WeThePeople1,FAREWELL STREAM,100,2026-05-01T16:40:12Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_wethepeople1-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317616906071,37175851,noko,Noko,Apex Ranked with tips and tricks  !socials,89,2026-05-01T18:07:54Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_noko-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317208637798,613531192,hiswattson247,hiswattson247,24/7 @HisWattson Apex Legends VOD ReRuns,85,2026-05-01T11:48:20Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_hiswattson247-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318437039838,26285618,tannerslays,tannerslays,🔴 LIVE Ranked | Day 187 !partnerplus !IntoTheAM,81,2026-05-01T17:23:54Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tannerslays-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315826914545,878352433,theseventhone666,七皇の剣,【#APEX】パートナー挑戦中️🩵ダイヤ突入編💎参加型👑ROM大歓迎️🩵【初見歓迎】,78,2026-05-01T13:30:07Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_theseventhone666-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319165612635,541252526,enemyapex,EnemyAPEX,@EnemyAPEX number 18 ranked apex predator yippie yahoo im addicted to the grind,78,2026-05-01T13:56:10Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_enemyapex-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315889324147,627664181,dayodayo_dayo,だよだよくん,ストグラ後のAPEX,76,2026-05-01T16:04:36Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_dayodayo_dayo-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316608615138,166328383,demoniiotv,DemoniioTV,(ENG/FR) PUSH TO PARTNER !! 24 HOURS STREAM WOOOOO | Code DemoniioTV !socials !goal !getpred,74,2026-05-01T16:38:23Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_demoniiotv-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316606147938,200231611,norae,Norae,CUSTOMS with homies | !toe !dono !wallhack !code,74,2026-05-01T11:57:23Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_norae-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,319058438874,141543400,crewsn,crewsn,S24 #1 Apex Predator | #1 Wingman player POV | !freesub !emotes !Twitter !YouTube,73,2026-05-01T14:21:14Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_crewsn-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,318384559580,490611599,ninjay_23,NINJAY_23,"29 ""IShe was more like a beauty queen from a movie scene I said, ""Don't mind, but what do you mean"" JOIN THE HBC STREAM TEAM// !socials",73,2026-05-01T08:15:04Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ninjay_23-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315834597106,824816099,futon_moguri,布団もぐり,ｿﾛﾗﾝ。ｶｽﾀﾑ当選ｳﾚｼｲぞ。ﾗﾝｸは沼ってるけど,72,2026-05-01T14:02:39Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_futon_moguri-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319054370906,59868856,gsq_zeus,GsQ_Zeus,SHAKE SOME AHH FOR A ZEUSY,72,2026-05-01T03:30:19Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gsq_zeus-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315825357041,38416676,mizuki_7777,小剎,［小剎］A配渴死 5/1 九周年里程碑手把上鑽練習35hrs !組電腦 !apex通行證 !魔儲,71,2026-05-01T07:44:12Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_mizuki_7777-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,318998748761,219705278,snowxred,snowxred,♡ GOOD MORNING ♡ | !socials !wall !yt,68,2026-05-01T16:50:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_snowxred-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,316993121895,159539972,dounatsu,dounatsu,VIEWERGAMES 🩷 | !creatorcode !socials   !instachannel ⋆｡ﾟ☁︎｡⋆｡ ﾟ☾ ﾟ｡,66,2026-05-01T15:01:27Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_dounatsu-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,316652184035,151767660,askyyy,Askyyy,🔥RANKED 🔥  😈 !holy !modo !tiktok !subgoal !pl,62,2026-05-01T17:35:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_askyyy-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315827900145,517078018,aqba_japan_,あおばじゃぱん,ApexLegends rank,62,2026-05-01T17:16:45Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_aqba_japan_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318997529305,415708581,stankiniii,Stankiniii,Former #1 Mnk Apex Predator - PRED RANKED w/ Enemy & Crewsn - !sens !discord !coaching,59,2026-05-01T14:02:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_stankiniii-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319166902363,186231573,nmoose,nmoose,personality hire | !Multistream !socials !settings !yt,58,2026-05-01T16:50:11Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nmoose-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315887036019,75365961,hayabi_zr,早日,好啦 我真的以為今天禮拜六 總之先打上接近鑽石【 Apex 】 | Nichiko 日杲設計所 | 20260501 | @Hayabi_zr | 忠誠點數兌換,57,2026-05-01T07:59:18Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_hayabi_zr-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315826594289,731153031,maruru0_0,まるなのだッ,【5月初配信】包容力あるお姉さんが癒してあげる￤ DⅣ 475~💎  【初見さん/コメント大歓迎】 @maruru0_0,55,2026-05-01T12:39:25Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_maruru0_0-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315994644820,198359787,hooo11y,Hooo11y,"🩷Булочка на стримере, продолжаем.. пробуем !tg !lagofast  !1080p",55,2026-05-01T16:35:56Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_hooo11y-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319164822107,733381818,ahleeyahh,ahleeyahh,IM LILI + I LIKE TO YAP ALOT WBU :3 i also host an apex tourney hehe :p  - !swag !tournament !draft !discord,54,2026-05-01T11:05:07Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ahleeyahh-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316634410724,157055575,neyazr1,NeyazR1,24H SUR WRAITH VIDEO DISPO SUR YOUTUBE !   !Coaching !Manette,53,2026-05-01T17:03:37Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_neyazr1-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315571775081,129418038,had3zzz_,黑帝斯_,5/1 - 千人台預備,53,2026-05-01T15:13:02Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_had3zzz_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318490830560,21685437,imcoty,imcoty,FANCY FRIDAY,51,2026-05-01T15:00:24Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_imcoty-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315833687538,266553037,yonei___,yonei___,【VALORANT】フルパヴァロラント→ソロAPEX,51,2026-05-01T11:29:58Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_yonei___-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315889551475,825263797,kopachun,こぱちゅん,ソロマス#27,50,2026-05-01T17:15:33Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_kopachun-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316651781859,520018353,llovelyer,llovelyer,its only possible with you <3 PARTNER PUSH | !discord,47,2026-05-01T16:58:36Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_llovelyer-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315627207533,461465388,sammoace,SammoAce,Long Stream 87 away from 1k Followers [EN/عربي],46,2026-05-01T14:05:15Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sammoace-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315827820785,1033352790,nyanmerrypop,nyanmerrypop,元世界4位プレデターランクW/ぼるず 照れたぁ3,45,2026-05-01T16:52:31Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_nyanmerrypop-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316607000930,132462693,amaazz,Amaazz,Rankeddddddddd,44,2026-05-01T13:42:20Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_amaazz-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317143780325,44950257,recountsux,RecountSux,ΚΑΦΕΔΑΡΑ ΚΑΙ ΑΠΕΞ! | ΠΑΜΕ ΓΕΡΑ ΝΑ ΠΙΑΣΟΥΜΕ ΤΟΝ ΣΤΟΧΟ ΓΙΑ ΤΟ 24ΩΡΟ !request,43,2026-05-01T12:06:34Z,el,https://static-cdn.jtvnw.net/previews-ttv/live_user_recountsux-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315889070195,794529311,tsufei_,楚非寶寶ㆆㅅㆆ,【5/1】先A一下...嗎｜希望今年5ooo追ꕁ♡｜⋆ᴺᴱᵂ5月委託歡迎詢問.ᐟ｜ @tsufei_  !委託 !dc !布丁,43,2026-05-01T15:04:02Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_tsufei_-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315889293171,837040563,etrapex,Etrapex,【ソロマス】D1 851からD2に爆溶けした人のランク🐢残業で２時間睡眠なので多分少しだけ…,40,2026-05-01T15:55:24Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_etrapex-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315571511145,459387912,tang_yuan_2023,湯圓燒燒,[湯圓] 0501ღ 落枕人.... │忠誠點數可抽steam禮物卡(不用在場),40,2026-05-01T13:57:48Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_tang_yuan_2023-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315888724339,827764821,oonittan,おおにったん,APEX！漢のランク配信！25,39,2026-05-01T14:01:07Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_oonittan-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318385755612,213476417,thonusx,thonusx,PISSING,38,2026-05-01T13:23:26Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_thonusx-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319058591322,609043955,iiribit,iiribit,D2 or die idk | CHOPPIN OFF HAIR @ PARTNER (0/25 SUBGOAL),37,2026-05-01T14:46:55Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_iiribit-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319059280602,45859399,adeliciousmangoyt,ADeliciousMangoYT,it’s gonna be May (Justin Timberlake voice) | Galations 5:25 | !newvideo | YouTube: ADeliciousMango,36,2026-05-01T16:16:22Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_adeliciousmangoyt-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315933698901,68973206,zacky1991v__,Zacky1991V__,Я ТАКОЙ СИЛЬНЫЙ ИГРОК В АПЕКС ПРОСТО ЖЭЭС,36,2026-05-01T17:01:33Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_zacky1991v__-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,319166078427,174355272,nervebtw,NerveBtw,NEW MONTH NEW DONO WALL | NEW !TIKTOK,35,2026-05-01T15:07:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nervebtw-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315825706609,107721059,th_lancer,雷槍,5/1 7點銳評異環 |  手遊美食家在線銳評 |  訂閱告急 !YT !DC,35,2026-05-01T09:31:31Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_th_lancer-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318998711257,238753623,iamavenue,iAmAvenue,(DROPS) 🔴 B DAY STREAM! APEX GRIND ROAD TO MASTERS W MNK,35,2026-05-01T16:46:30Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_iamavenue-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,318491086560,415100319,phantom_frosti,phantom_frosti,I GOT BETTER MOVEMENT THAN U !socials !gfuel !donations,34,2026-05-01T15:36:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_phantom_frosti-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315932715989,549737824,akzttv,akzttv,🔴C 1 МАЯ ВСЕХ !!! apex legends апекс легендс! стрим,34,2026-05-01T15:03:49Z,other,https://static-cdn.jtvnw.net/previews-ttv/live_user_akzttv-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316991543911,501701796,elonzy,Elonzy,team heretics | !funpay !tg,34,2026-05-01T12:33:42Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_elonzy-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316620037092,276950786,laexo,Laexo,🔥[SUBATHON J15] Petite Pause ! TOURNOIS 2V2 VIEWERS 18H ! | Code créateur --> Laexo | !discord !réseau !subgoals !6040,34,2026-04-29T22:41:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_laexo-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316994402407,150141491,3trixx,3TrixX,Scrims !now | !yt,34,2026-05-01T16:49:04Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_3trixx-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317212314982,417169294,excentis,Excentis,[#1 MNK] ONLY MNK GOING FOR 5K TODAY,34,2026-05-01T17:15:48Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_excentis-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317212172774,95787611,im_minaara,im_minaara,helping bby lifeline learn apep [18+],33,2026-05-01T17:04:35Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_im_minaara-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317616050775,150181325,sleepyshortyy,SleepyShortyy,𝚆𝙴 𝙻𝙾𝚅𝙴 𝙰 𝙻𝙸𝙻 𝙳𝙴𝙻𝚄𝙻𝚄 𝙼𝙾𝙼𝙴𝙽𝚃 🤪 -> #ViewBottedAGAIN 😒,33,2026-05-01T15:42:45Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sleepyshortyy-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,315961625174,858729590,baltisa,Baltisa,тест нового ковра Nova и глайдов + попытка не умереть от запаха ковра,32,2026-05-01T16:38:37Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_baltisa-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317211814118,105373457,ilonda,ilonda,feral,32,2026-05-01T16:39:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ilonda-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,316991200359,137301905,mykio,Mykio,Bisschen chillen in Apex 😊 !mitspielen !rymymusic !song Isongcontest,32,2026-05-01T11:59:49Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_mykio-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316633508836,864099287,nonodelf177,nonodelf177,RANKED - PS5 - !settings !youtube !boost,30,2026-05-01T15:39:18Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nonodelf177-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,317146978533,549665620,bubblybea,BubblyBea,Scrims,30,2026-05-01T16:57:31Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bubblybea-{width}x{height}.jpg,True
2026-05-01_181607,Apex Legends,317211823334,110721929,unr3alvl,uNr3aLvL,🔥Axle looks Dope🔥S29 Next week🔥Fuse Main🔥KOMM REIN SPIEL MIT🔥ranked🔥Try Hard🔥Ricki dicki rein da🔥,28,2026-05-01T16:40:42Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_unr3alvl-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,315961978966,886739246,xbrucetv,xBruceTV,HYPERSTRIKE DUALSHOCK 4 - АППАРАТ ПОДКЛЮЧЕН,28,2026-05-01T17:18:32Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_xbrucetv-{width}x{height}.jpg,False
2026-05-01_181607,Apex Legends,316991577191,414429990,rblackvenom,rBlackVenom,🔴 STEP BY STEP 🔴 INTO THE UNKNOWN  🔴 LIVE NOW 🔴 !optimization 🔴 !coaching 🔴 !telegram,28,2026-05-01T12:36:43Z,it,https://static-cdn.jtvnw.net/previews-ttv/live_user_rblackvenom-{width}x{height}.jpg,False
